,ccg,month,111_111_offered,111_111_answered,amb_sys_made,amb_sys_answered,gp_appt_available,ae_attendances_attendances,population,People,Places,Lives,year
462,36J,Nov,388.9796908850773,339.0707982035006,747.5902997937987,518.5470927203907,6066.221493495891,296.3247700429979,58.7936,97.13333333333333,97.56666666666668,96.11666666666667,2018
463,36J,Dec,452.8288439672048,410.9227398396079,816.1154743661355,561.3695664738165,5021.124748271921,299.811544113645,58.7936,97.13333333333333,97.56666666666668,96.11666666666667,2018
464,36L,Jan,226.30200581307844,211.7392075081694,1117.7087410857623,911.704776820058,3339.0148537866958,417.113462059462,149.4905,105.75,100.25,104.35,2018
465,36L,Feb,204.4410848849927,188.011947247484,1046.2590090952249,862.1385458888395,2990.7586100789013,374.5840036657848,149.4905,105.75,100.25,104.35,2018
466,36L,Mar,232.58334141634415,208.94304320341428,1165.011858334023,965.8915315206496,3153.999752492633,426.7177512952328,149.4905,105.75,100.25,104.35,2018
467,36L,Apr,195.08932005712737,184.96827557604,993.2038112361124,811.7034409543423,2940.18014522662,404.803315260836,149.4905,105.75,100.25,104.35,2018
468,36L,May,192.01889083252783,186.38642589328416,1089.8710956938987,898.3551002735607,3123.7302704854155,432.54086380070976,149.4905,105.75,100.25,104.35,2018
469,36L,Jun,178.32571300517424,170.11783357470875,1081.364213010636,893.835608365034,3095.3672641405306,415.21534813249,149.4905,105.75,100.25,104.35,2018
470,36L,Jul,183.24910278579577,177.54305457537436,1170.3059278423716,966.3899553674916,3159.3579525120326,423.2141841789278,149.4905,105.75,100.25,104.35,2018
471,36L,Aug,175.16163234453026,168.7799559169312,1026.308584306766,841.2653634379841,2998.056732702078,393.4831979289654,149.4905,105.75,100.25,104.35,2018
472,36L,Sep,172.95413420919724,166.19785203742043,1036.0278493201847,860.0707604701843,3094.102969753931,408.23998849425215,149.4905,105.75,100.25,104.35,2018
473,36L,Oct,181.72392225592927,172.07782434335292,1068.230071100611,868.934622395104,3729.721955575773,423.5637047170222,149.4905,105.75,100.25,104.35,2018
474,36L,Nov,193.8517832236831,181.442967947796,1087.4732728631452,884.2847297863593,3552.9883169833533,424.4065676414221,149.4905,105.75,100.25,104.35,2018
475,36L,Dec,224.06775012458985,212.29442673614716,1164.675085464535,938.0875634157346,2783.507982112576,436.07955020553146,149.4905,105.75,100.25,104.35,2018
476,42D,Jan,373.1698546072246,365.4656962940488,702.6768174349794,481.888198051733,5233.950531956019,110.514712256426,42.6821,105.68888888888893,100.13888888888889,106.75,2018
477,42D,Feb,323.68506705754595,314.7211408377857,665.0789850178946,478.3052576865687,4548.838974652138,101.44767947219091,42.6821,105.68888888888893,100.13888888888889,106.75,2018
478,42D,Mar,388.1891990711845,359.538262438765,756.7031802723994,545.7820477790666,4862.202187802381,116.13767832416868,42.6821,105.68888888888893,100.13888888888889,106.75,2018
479,42D,Apr,386.9921686101472,345.5904735447484,684.9522073005578,486.461919353888,4644.780833182997,113.654201644249,42.6821,105.68888888888893,100.13888888888889,106.75,2018
480,42D,May,391.9961072669786,352.0323544535179,724.8253796601506,534.3362238151095,4884.178613517142,129.53908078562208,42.6821,105.68888888888893,100.13888888888889,106.75,2018
481,42D,Jun,338.5161991848649,306.60040588617767,701.5477879951528,522.0090656455734,4574.65776051319,121.03434460816128,42.6821,105.68888888888893,100.13888888888889,106.75,2018
482,42D,Jul,362.7177961790887,330.2950843203814,766.7377174365732,555.689857148974,4625.733035628519,130.71053204973515,42.6821,105.68888888888893,100.13888888888889,106.75,2018
483,42D,Aug,345.2291058583975,325.05023387264947,722.5039568833643,513.8120814982605,4279.639474158957,118.7851581810642,42.6821,105.68888888888893,100.13888888888889,106.75,2018
484,42D,Sep,344.15253129281035,319.032458095778,715.8622683929552,514.843184915245,4393.85597240998,117.332558613564,42.6821,105.68888888888893,100.13888888888889,106.75,2018
485,42D,Oct,369.6189151892625,329.183376785288,746.4670307082566,525.8224201821309,5434.010978841247,122.93209565602444,42.6821,105.68888888888893,100.13888888888889,106.75,2018
486,42D,Nov,388.9796908850772,339.0707982035006,747.5902997937986,518.5470927203907,5323.121402180305,115.73938489437025,42.6821,105.68888888888893,100.13888888888889,106.75,2018
487,42D,Dec,452.8288439672048,410.9227398396079,816.1154743661355,561.3695664738165,4365.623996944855,118.50400987767706,42.6821,105.68888888888893,100.13888888888889,106.75,2018
488,52R,Jan,311.70591388105913,278.9110006593686,1530.567836785529,1160.2388391040654,5208.963942947262,322.4543936700612,103.7356,101.0888888888889,100.32777777777778,103.50833333333333,2018
489,52R,Feb,286.7867925765118,236.9389100752297,1413.9586322907924,1077.7253168338302,4618.935061830268,296.94723894207965,103.7356,101.0888888888889,100.32777777777778,103.50833333333333,2018
490,52R,Mar,343.98991281681504,282.2753230327872,1556.8617718432497,1198.9367181509533,4817.324043047903,335.381489093426,103.7356,101.0888888888889,100.32777777777778,103.50833333333333,2018
491,52R,Apr,291.0765445999252,238.48129282522103,1349.11087377041,1021.9606419925568,4505.116854773096,318.74303517789457,103.7356,101.0888888888889,100.32777777777778,103.50833333333333,2018
492,52R,May,311.0022017513756,245.09425886580885,1475.9101153809413,1129.4109440796444,4706.5231222454,352.9357327667647,103.7356,101.0888888888889,100.32777777777778,103.50833333333333,2018
493,52R,Jun,264.89459741882246,217.9868820347113,1439.2896694960534,1112.1621833367622,4449.369358253097,335.8538438106108,103.7356,101.0888888888889,100.32777777777778,103.50833333333333,2018
494,52R,Jul,295.29881737802646,228.3883257049653,1566.809189027716,1206.5489184963835,4512.645610571492,356.9748475933045,103.7356,101.0888888888889,100.32777777777778,103.50833333333333,2018
495,52R,Aug,264.0752065828896,218.1122006331481,1423.451137104018,1096.1416859962303,4276.439332302507,322.5218729153733,103.7356,101.0888888888889,100.32777777777778,103.50833333333333,2018
496,52R,Sep,279.84607020155084,239.16572517052967,1442.6787666617977,1108.0300626313249,4349.972429908344,322.1941165810001,103.7356,101.0888888888889,100.32777777777778,103.50833333333333,2018
497,52R,Oct,296.4845241170823,255.38966372200093,1471.8234859126276,1114.3836720829884,5345.888971577741,341.82093707463974,103.7356,101.0888888888889,100.32777777777778,103.50833333333333,2018
498,52R,Nov,316.9018157700924,261.4917154766541,1497.6245992348377,1125.119604044272,5191.98809280517,339.22780607621684,103.7356,101.0888888888889,100.32777777777778,103.50833333333333,2018
499,52R,Dec,357.99667616517377,312.5349446091795,1597.9251952205898,1202.7352364508142,4232.46214414338,338.93860931059345,103.7356,101.0888888888889,100.32777777777778,103.50833333333333,2018
500,71E,Jan,272.9306606088911,246.2448715523138,1020.3785578570188,773.4925594027102,5232.385990026898,297.2062611714493,75.5833,104.14791666666667,99.22916666666669,103.59375,2018
501,71E,Feb,250.385997965159,207.50615546026705,942.6390881938614,718.4835445558867,4568.522411696764,259.1626721775842,75.5833,104.14791666666667,99.22916666666669,103.59375,2018
502,71E,Mar,301.5480932957413,268.28677763474207,1037.9078478954996,799.2911454339687,4756.063839498937,288.7778120299061,75.5833,104.14791666666667,99.22916666666669,103.59375,2018
503,71E,Apr,267.4003384345484,243.85016266820847,899.4072491802732,681.3070946617045,4465.285320963758,285.5509087324846,75.5833,104.14791666666667,99.22916666666669,103.59375,2018
504,71E,May,275.3915216721154,241.772984243874,983.9400769206276,752.9406293864294,4637.558825825282,309.86183455869224,75.5833,104.14791666666667,99.22916666666669,103.59375,2018
505,71E,Jun,263.1136772276416,218.8843302687234,959.526446330702,741.4414555578413,4387.066984373532,299.9401984300765,75.5833,104.14791666666667,99.22916666666669,103.59375,2018
506,71E,Jul,294.813801461434,231.0034094833118,1044.5394593518106,804.3659456642555,4477.920387175474,304.9890650447917,75.5833,104.14791666666667,99.22916666666669,103.59375,2018
507,71E,Aug,273.71125632249453,227.0739700436472,948.9674247360118,730.7611239974868,4086.021647639095,293.8882001712019,75.5833,104.14791666666667,99.22916666666669,103.59375,2018
508,71E,Sep,257.15998110693766,218.3021910924768,961.7858444411984,738.686708420883,4362.101151974048,275.4222162832266,75.5833,104.14791666666667,99.22916666666669,103.59375,2018
509,71E,Oct,265.005629550443,228.63516147085403,981.215657275085,742.9224480553255,5375.89652740751,279.62367348342826,75.5833,104.14791666666667,99.22916666666669,103.59375,2018
510,71E,Nov,270.4301082381955,230.4080398712414,998.4163994898915,750.0797360295147,5217.885432364028,271.1853015150173,75.5833,104.14791666666667,99.22916666666669,103.59375,2018
511,71E,Dec,335.02109592992105,288.8204140332587,1065.283463480393,801.8234909672094,4146.841961121042,277.6354035878296,75.5833,104.14791666666667,99.22916666666669,103.59375,2018
512,72Q,Jan,196.1188108316416,192.9110795920384,1117.7087410857623,911.704776820058,2961.657949845659,456.5716806468906,181.1249,100.91666666666669,97.55,99.13333333333333,2018
513,72Q,Feb,176.56876553140955,170.2692451452009,1046.2590090952249,862.1385458888396,2607.6149662470484,402.98296921074905,181.1249,100.91666666666669,97.55,99.13333333333333,2018
514,72Q,Mar,208.7454568642964,202.26926281256743,1165.0118583340227,965.8915315206496,2744.371425463865,455.0713347529799,181.1249,100.91666666666669,97.55,99.13333333333333,2018
515,72Q,Apr,179.10844947326405,175.99457611846853,993.2038112361124,811.7034409543426,2572.898590972307,422.038880352729,181.1249,100.91666666666669,97.55,99.13333333333333,2018
516,72Q,May,174.1063763182202,171.29063977399022,1089.8710956938987,898.3551002735607,2764.9980759133614,450.9609115036088,181.1249,100.91666666666669,97.55,99.13333333333333,2018
517,72Q,Jun,167.85654540043916,163.74336162504437,1081.364213010636,893.835608365034,2681.9890583790525,438.9967917166552,181.1249,100.91666666666669,97.55,99.13333333333333,2018
518,72Q,Jul,165.1070614807793,168.80616635261083,1170.3059278423716,966.3899553674916,2761.4149131345275,450.2059076361119,181.1249,100.91666666666669,97.55,99.13333333333333,2018
519,72Q,Aug,187.2464801912934,182.95110169833083,1026.308584306766,841.265363437984,2615.863418006028,409.99332504807455,181.1249,100.91666666666669,97.55,99.13333333333333,2018
520,72Q,Sep,178.0152811678571,172.77028172272284,1036.0278493201847,860.0707604701843,2569.149796632048,422.5592395082068,181.1249,100.91666666666669,97.55,99.13333333333333,2018
521,72Q,Oct,192.64054804171045,187.5446170018589,1068.2300711006108,868.9346223951039,3173.743643198699,436.71107616898615,181.1249,100.91666666666669,97.55,99.13333333333333,2018
522,72Q,Nov,198.08982641260255,190.48181669113413,1087.4732728631452,884.2847297863591,3030.107953130685,437.7821602662031,181.1249,100.91666666666669,97.55,99.13333333333333,2018
523,72Q,Dec,222.9952921989191,215.05601935460007,1164.675085464535,938.0875634157344,2403.1814510318573,433.33219231591016,181.1249,100.91666666666669,97.55,99.13333333333333,2018
524,92G,May,263.7659130601419,244.2434246342664,674.7762444014016,473.7723333194864,4873.806112182992,330.7770777894402,91.8428,102.18333333333334,101.09999999999998,108.59999999999998,2018
525,92G,Jun,241.70648107418327,215.9232950214933,677.2945239902721,509.25424701395536,4623.421759789554,329.1523810249688,91.8428,102.18333333333334,101.09999999999998,108.59999999999998,2018
526,92G,Jul,244.352306332124,223.5232375319568,728.331656991379,552.4588847809603,4724.910390362664,346.90218286027863,91.8428,102.18333333333334,101.09999999999998,108.59999999999998,2018
527,92G,Aug,230.72031776034703,219.7559307860823,673.833503837363,511.4109274823725,4474.438932610939,315.06819151855126,91.8428,102.18333333333334,101.09999999999998,108.59999999999998,2018
528,92G,Sep,213.7021083851973,201.62712809278463,654.7785216149102,500.3692400542485,4529.260867482263,313.988260375337,91.8428,102.18333333333334,101.09999999999998,108.59999999999998,2018
529,92G,Oct,240.6612167747499,226.3868261856128,672.4968785171163,510.9008144374475,5690.386181605962,285.6957388058727,91.8428,102.18333333333334,101.09999999999998,108.59999999999998,2018
530,92G,Nov,250.36257605386595,232.6910764915704,664.3738125612216,498.877643682379,5461.37530650198,310.4645459415436,91.8428,102.18333333333334,101.09999999999998,108.59999999999998,2018
531,92G,Dec,311.6303074383621,281.1325438684361,707.7850783970569,528.6643712297104,4379.668302795647,327.85175756836685,91.8428,102.18333333333334,101.09999999999998,108.59999999999998,2018
532,93C,Jan,189.37904580838065,176.64874723047583,931.4239509048022,759.7539806833818,3183.4291165359705,515.0538617797986,149.8001,103.36,96.54,97.9,2018
533,93C,Feb,164.50589819365942,147.18281229451784,871.8825075793542,718.4487882406996,2843.068863104898,464.8020929225015,149.8001,103.36,96.54,97.9,2018
534,93C,Mar,186.3349890954679,170.40709585641133,970.8432152783522,804.9096096005413,2991.633516933567,525.0044559382804,149.8001,103.36,96.54,97.9,2018
535,93C,Apr,158.49121596047002,152.3363469049754,827.6698426967604,676.4195341286188,2794.130310994452,491.9046115456532,149.8001,103.36,96.54,97.9,2018
536,93C,May,158.91177642738558,153.297627972211,908.2259130782488,748.6292502279672,2984.370504425565,530.1037849774467,149.8001,103.36,96.54,97.9,2018
537,93C,Jun,143.5646571664505,138.3243402374231,901.13684417553,744.8630069708616,2956.253033208923,510.67576056357774,149.8001,103.36,96.54,97.9,2018
538,93C,Jul,148.9785387326177,142.8503719289907,975.2549398686429,805.3249628062431,3065.672185799609,523.3398375568509,149.8001,103.36,96.54,97.9,2018
539,93C,Aug,137.64343281479788,130.9411675960163,855.2571535889715,701.0544695316532,2790.0982709624363,475.0349298832245,149.8001,103.36,96.54,97.9,2018
540,93C,Sep,139.75291071234267,133.35772139003913,863.356541100154,716.7256337251536,2768.1490199272234,498.5126178153419,149.8001,103.36,96.54,97.9,2018
541,93C,Oct,149.8463619183165,142.32967801757144,890.1917259171756,724.1121853292533,3493.5757719787907,523.9379679986862,149.8001,103.36,96.54,97.9,2018
542,93C,Nov,162.8637097037986,152.81031187562627,906.2277273859544,736.9039414886327,3393.1753049564054,524.4559916849188,149.8001,103.36,96.54,97.9,2018
543,93C,Dec,186.06796657679132,176.83566299354942,970.5625712204458,781.7396361797788,2687.087658819988,513.5331685359356,149.8001,103.36,96.54,97.9,2018
544,99A,Jan,406.65583028916126,308.9450949002496,310.56180131094885,234.71618677292489,4713.508510268505,897.0643514532734,49.4814,87.8,98.6,91.4,2018
545,99A,Feb,349.9336025343956,256.8729814607943,261.7564348456899,205.2987969287578,4152.772556960797,776.0491821169167,49.4814,87.8,98.6,91.4,2018
546,99A,Mar,413.2476590049505,300.690725313664,303.67621537362794,234.71618677292489,4405.453362273501,897.7514783332726,49.4814,87.8,98.6,91.4,2018
547,99A,Apr,349.60859454461587,278.14017094586904,264.97318059068954,203.6779237489588,4046.510405930309,848.1166660603782,49.4814,87.8,98.6,91.4,2018
548,99A,May,361.1005437216998,284.4194919791778,294.3614030511583,227.9264365248979,4299.8379188947765,921.3967268508976,49.4814,87.8,98.6,91.4,2018
549,99A,Jun,328.551826899078,254.36875323185023,281.10691054488416,220.21374692127847,4020.460213332687,863.6982785450695,49.4814,87.8,98.6,91.4,2018
550,99A,Jul,339.7666859310291,248.93528632578884,297.86982263313973,235.57245782292145,4166.899077229019,883.604748450933,49.4814,87.8,98.6,91.4,2018
551,99A,Aug,300.1615456379969,239.4204690865317,274.1650732247168,213.85109050597487,3994.5919072621223,803.8374015286552,49.4814,87.8,98.6,91.4,2018
552,99A,Sep,302.3574329535601,244.11850124648893,269.15661676682885,209.4718161821478,3998.512572400943,822.5110849733435,49.4814,87.8,98.6,91.4,2018
553,99A,Oct,326.89345279738126,255.9396251824524,299.02401767376773,230.86192535566497,5037.165480362318,880.7539802835005,49.4814,87.8,98.6,91.4,2018
554,99A,Nov,336.2228488116999,265.783617180589,283.9882313773547,216.54907349805683,4756.312472969641,885.0476340604753,49.4814,87.8,98.6,91.4,2018
555,99A,Dec,397.6826930328704,323.60587197768604,285.20284456992897,228.23686082282856,3660.6684531965543,866.3654625778576,49.4814,87.8,98.6,91.4,2018
556,99C,Jan,744.2806186382526,602.1231072479361,234.22560581165985,160.62939935057767,4863.994951088671,759.5698715925917,20.5985,95.5,102.3,100.3,2018
557,99C,Feb,617.9947113934979,517.4070643461586,221.6929950059649,159.43508589552297,4268.951622690973,702.963808044275,20.5985,95.5,102.3,100.3,2018
558,99C,Mar,708.5966248075705,594.2198437713533,252.2343934241332,181.9273492596889,4519.358205694589,786.8534116561885,20.5985,95.5,102.3,100.3,2018
