ccg,icb_name,year,month,emergency_admissions,elective_total,outpatient_first_total,outpatient_dna,gp_referrals,gp_appt_available,111_offered,111_answered,population,pop_65plus,pct_65plus,fx_asthma__qof_prevalence,fx_chd__qof_prevalence,fx_copd__qof_prevalence,fx_depression__qof_prevalence,fx_diabetes__qof_prevalence,fx_heart_failure__qof_prevalence,fx_hypertension__qof_prevalence,fx_deprivation_score__imd_2019,emergency_admissions_rate,gp_appt_available_rate,111_offered_rate,111_answered_rate,elective_total_rate,outpatient_first_total_rate,outpatient_dna_rate,gp_referrals_rate,month_num
15E,NHS BIRMINGHAM AND SOLIHULL ICB,2023.0,Nov,21250.0,18165.0,91780.0,9555.0,42595.0,785002.0,175951.0865154528,173835.44980037838,138.9948,199255.0,14.335428375737797,6.42399,2.64035,1.44789,12.01682,9.01471,0.76369,12.63237,,152.8834172213637,5647.707684028467,1265.8825115432578,1250.6615341032787,130.68834229769746,660.3124721212592,68.7435788964767,306.4503132491287,11
15E,NHS BIRMINGHAM AND SOLIHULL ICB,2023.0,Dec,20600.0,14820.0,74885.0,7965.0,34025.0,647050.0,211023.05099437342,208504.79759743565,138.9948,199255.0,14.335428375737797,6.42399,2.64035,1.44789,12.01682,9.01471,0.76369,12.63237,,148.20698328282785,4655.21012296863,1518.2082422822539,1500.090633587988,106.62269379861692,538.7611622880856,57.3043020314429,244.79333039797172,12
15E,NHS BIRMINGHAM AND SOLIHULL ICB,2024.0,Jan,21280.0,17095.0,91510.0,8860.0,41350.0,809564.0,196195.45536013477,193927.1679594744,140.486,201431.0,14.33815469157069,6.36385,2.60232,1.45073,12.01682,9.15219,0.78945,12.79236,,151.4741682445226,5762.595561123529,1396.548092764651,1380.4020895994934,121.68472303290008,651.381632333471,63.066782455191266,294.3353786142392,1
15E,NHS BIRMINGHAM AND SOLIHULL ICB,2024.0,Feb,20135.0,17160.0,77780.0,6750.0,36110.0,765347.0,179814.36528843842,177936.37538465144,140.486,201431.0,14.33815469157069,6.36385,2.60232,1.45073,12.01682,9.15219,0.78945,12.79236,,143.32388992497474,5447.852455048902,1279.9450855490115,1266.5772773418807,122.14740258815826,553.6494739689365,48.0474922768105,257.03628831342627,2
15E,NHS BIRMINGHAM AND SOLIHULL ICB,2024.0,Mar,21245.0,17290.0,74565.0,6595.0,35810.0,734579.0,213074.5549002443,212034.18397513696,140.486,201431.0,14.33815469157069,6.36385,2.60232,1.45073,12.01682,9.15219,0.78945,12.79236,,151.22503309938358,5228.841308030694,1516.6960045858257,1509.2904914022533,123.07276169867461,530.7646313511667,46.94417949119485,254.9008442122347,3
15E,NHS BIRMINGHAM AND SOLIHULL ICB,2024.0,Apr,20300.0,17275.0,90825.0,8540.0,38770.0,752601.0,67810.4179835594,67060.1565291819,140.486,201431.0,14.33815469157069,6.36385,2.60232,1.45073,12.01682,9.15219,0.78945,12.79236,,144.4983841806301,5357.124553336276,482.68452360775734,477.34405228408457,122.96598949361503,646.5057016357503,60.788975413920255,275.97055934399157,4
15E,NHS BIRMINGHAM AND SOLIHULL ICB,2024.0,May,21040.0,18270.0,92215.0,8575.0,39430.0,758360.0,58509.14015623529,58509.14015623529,140.486,201431.0,14.33815469157069,6.36385,2.60232,1.45073,12.01682,9.15219,0.78945,12.79236,,149.76581296356935,5398.11796193215,416.47666070807975,416.47666070807975,130.0485457625671,656.3999259712712,61.03811055905927,280.66853636661307,5
15E,NHS BIRMINGHAM AND SOLIHULL ICB,2024.0,Jun,20095.0,17225.0,88070.0,8305.0,37015.0,718242.0,53442.887535353104,53442.887535353104,140.486,201431.0,14.33815469157069,6.36385,2.60232,1.45073,12.01682,9.15219,0.78945,12.79236,,143.03916404481586,5112.552140426805,380.4143297933823,380.4143297933823,122.61008214341643,626.8952066398076,59.11621086798685,263.4782113520209,6
15E,NHS BIRMINGHAM AND SOLIHULL ICB,2024.0,Jul,21960.0,18835.0,97390.0,8785.0,41770.0,795288.0,51375.82409704368,51375.82409704368,140.486,201431.0,14.33815469157069,6.36385,2.60232,1.45073,12.01682,9.15219,0.78945,12.79236,,156.3145082072235,5660.9768944948255,365.7006683729602,365.7006683729602,134.07029881981123,693.2363367168259,62.53292142989338,297.3250003559074,7
15E,NHS BIRMINGHAM AND SOLIHULL ICB,2024.0,Aug,20415.0,17205.0,84590.0,7825.0,36910.0,691950.0,48237.88658972345,48237.88658972345,140.486,201431.0,14.33815469157069,6.36385,2.60232,1.45073,12.01682,9.15219,0.78945,12.79236,,145.31697108608688,4925.401819398375,343.36436790657757,343.36436790657757,122.467719203337,602.1240550659853,55.699500306080324,262.7308059166038,8
15E,NHS BIRMINGHAM AND SOLIHULL ICB,2024.0,Sep,21055.0,16455.0,92630.0,8465.0,39735.0,757279.0,47441.811754416616,47441.811754416616,140.486,201431.0,14.33815469157069,6.36385,2.60232,1.45073,12.01682,9.15219,0.78945,12.79236,,149.87258516862892,5390.4232450208565,337.6977902027008,337.6977902027008,117.12910895035805,659.3539569779196,60.25511438862236,282.8395712028245,9
15E,NHS BIRMINGHAM AND SOLIHULL ICB,2024.0,Oct,22765.0,18210.0,102485.0,9275.0,43580.0,919840.0,54039.353602128955,54039.353602128955,140.486,201431.0,14.33815469157069,6.36385,2.60232,1.45073,12.01682,9.15219,0.78945,12.79236,,162.0446165454209,6547.556340133537,384.6600629395738,384.6600629395738,129.6214569423288,729.5032957020629,66.02081346183962,310.20884643309654,10
15E,NHS BIRMINGHAM AND SOLIHULL ICB,2024.0,Nov,21605.0,17155.0,96665.0,8715.0,41920.0,786113.0,56292.53873001457,56292.53873001457,140.486,201431.0,14.33815469157069,6.36385,2.60232,1.45073,12.01682,9.15219,0.78945,12.79236,,153.78756602081347,5595.667895733383,400.6985659070268,400.6985659070268,122.1118118531384,688.0756801389463,62.03465113961534,298.39272240650314,11
15E,NHS BIRMINGHAM AND SOLIHULL ICB,2024.0,Dec,20970.0,14950.0,84025.0,7620.0,36165.0,713214.0,63656.483839333196,63656.483839333196,140.486,201431.0,14.33815469157069,6.36385,2.60232,1.45073,12.01682,9.15219,0.78945,12.79236,,149.2675426732913,5076.7620972908335,453.11620972433695,453.11620972433695,106.4162977093803,598.1023020087412,54.24028017026608,257.42778639864474,12
15F,NHS WEST YORKSHIRE ICB,2022.0,Apr,6290.0,5880.0,29695.0,2580.0,10510.0,,,,82.0294,128588.0,15.675843051393768,7.04888,3.09102,2.12458,13.34681,7.85076,0.95045,13.77197,,76.67982455070987,,,,71.68161659112465,362.0043545363004,31.45213789202408,128.12479428107486,4
15F,NHS WEST YORKSHIRE ICB,2022.0,May,6495.0,6405.0,34180.0,3005.0,12265.0,,,,82.0294,128588.0,15.675843051393768,7.04888,3.09102,2.12458,13.34681,7.85076,0.95045,13.77197,,79.17892853050249,,,,78.08176092961793,416.6798733137144,36.6332071184234,149.51956249832378,5
15F,NHS WEST YORKSHIRE ICB,2022.0,Jun,6330.0,6155.0,31680.0,2650.0,11365.0,389686.0,,,82.0294,128588.0,15.675843051393768,7.04888,3.09102,2.12458,13.34681,7.85076,0.95045,13.77197,,77.16745459554745,4750.565041314456,,,75.03407314938303,386.2029955113655,32.30549047048985,138.54788648947817,6
15F,NHS WEST YORKSHIRE ICB,2022.0,Jul,6430.0,6440.0,30850.0,2850.0,11525.0,388531.0,,,82.0294,128588.0,15.675843051393768,7.04888,3.09102,2.12458,13.34681,7.85076,0.95045,13.77197,,78.38652970764142,4736.48472376977,,,78.5084372188508,376.0846720809856,34.743640694677765,140.4984066688285,7
15F,NHS WEST YORKSHIRE ICB,2022.0,Aug,6360.0,6900.0,31900.0,2885.0,11780.0,400444.0,,,82.0294,128588.0,15.675843051393768,7.04888,3.09102,2.12458,13.34681,7.85076,0.95045,13.77197,,77.53317712917564,4881.713141873523,,,84.116182734483,388.8849607579722,35.170316983910645,143.6070482046681,8
15F,NHS WEST YORKSHIRE ICB,2022.0,Sep,6050.0,7450.0,31520.0,2885.0,11540.0,413719.0,,,82.0294,128588.0,15.675843051393768,7.04888,3.09102,2.12458,13.34681,7.85076,0.95045,13.77197,,73.75404428168437,5043.5453630039965,,,90.82109585099977,384.25247533201514,35.170316983910645,140.68126793564258,9
15F,NHS WEST YORKSHIRE ICB,2022.0,Oct,6235.0,7230.0,32665.0,3050.0,12375.0,459837.0,,,82.0294,128588.0,15.675843051393768,7.04888,3.09102,2.12458,13.34681,7.85076,0.95045,13.77197,,76.0093332390582,5605.758423199487,,,88.13913060439306,398.2108853654909,37.18179091886568,150.86054512162713,10
15F,NHS WEST YORKSHIRE ICB,2022.0,Nov,6500.0,7765.0,36460.0,3235.0,14670.0,462208.0,,,82.0294,128588.0,15.675843051393768,7.04888,3.09102,2.12458,13.34681,7.85076,0.95045,13.77197,,79.23988228610717,5634.662694107235,,,94.66118245409574,444.4747858694566,39.437079876239494,178.83831894418344,11
15F,NHS WEST YORKSHIRE ICB,2022.0,Nov,6500.0,7765.0,36460.0,3235.0,14670.0,462208.0,,,82.0294,128588.0,15.675843051393768,7.04888,3.09102,2.12458,13.34681,7.85076,0.95045,13.77197,,79.23988228610717,5634.662694107235,,,94.66118245409574,444.4747858694566,39.437079876239494,178.83831894418344,11
15F,NHS WEST YORKSHIRE ICB,2022.0,Dec,6415.0,6430.0,27890.0,2585.0,10700.0,394170.0,,,82.0294,128588.0,15.675843051393768,7.04888,3.09102,2.12458,13.34681,7.85076,0.95045,13.77197,,78.20366844082731,4805.228369340749,,,78.38652970764142,340.0000487630045,31.51309164762878,130.44103699405335,12
15F,NHS WEST YORKSHIRE ICB,2023.0,Jan,6510.0,7030.0,33200.0,2790.0,12740.0,430170.0,,,83.3516,129842.0,15.577625384515715,7.14794,3.04983,2.09197,13.83183,8.09259,0.9836,14.27839,,78.10287984873715,5160.908728806646,,,84.34151234049496,398.312689858383,33.47266279231592,152.84649604806626,1
15F,NHS WEST YORKSHIRE ICB,2023.0,Feb,5650.0,6645.0,30245.0,2400.0,11900.0,391630.0,,,83.3516,129842.0,15.577625384515715,7.14794,3.04983,2.09197,13.83183,8.09259,0.9836,14.27839,,67.78514149698385,4698.53008220598,,,79.7225248225589,362.86046098695164,28.793688423497567,142.7687050998421,2
15F,NHS WEST YORKSHIRE ICB,2023.0,Mar,6375.0,7615.0,33420.0,2830.0,13450.0,456566.0,,,83.3516,129842.0,15.577625384515715,7.14794,3.04983,2.09197,13.83183,8.09259,0.9836,14.27839,,76.48323487491541,5477.591311984413,,,91.3599738937225,400.95211129720366,33.95255759937422,161.36462887335097,3
15F,NHS WEST YORKSHIRE ICB,2023.0,Apr,6115.0,6210.0,28730.0,2190.0,10795.0,353123.0,62201.99191276859,4761.782884165733,83.3516,129842.0,15.577625384515715,7.14794,3.04983,2.09197,13.83183,8.09259,0.9836,14.27839,,73.3639186290365,4236.547348821138,746.2603226904894,57.12887196125489,74.50366879579995,344.6844451696188,26.27424068644153,129.51161105485676,4
15F,NHS WEST YORKSHIRE ICB,2023.0,May,6530.0,7215.0,33755.0,2785.0,13175.0,403419.0,61802.83643278253,3132.3450196218428,83.3516,129842.0,15.577625384515715,7.14794,3.04983,2.09197,13.83183,8.09259,0.9836,14.27839,,78.3428272522663,4839.967079216235,741.4715066391351,37.57990272078572,86.56102582313956,404.97123030631684,33.41267594143363,158.0653520748252,5
15F,NHS WEST YORKSHIRE ICB,2023.0,Jun,6575.0,7730.0,36240.0,3370.0,14560.0,417704.0,53906.8153014219,1986.6267999938673,83.3516,129842.0,15.577625384515715,7.14794,3.04983,2.09197,13.83183,8.09259,0.9836,14.27839,,78.88270891020687,5011.349512186928,646.7400182050721,23.834297121997263,92.73967146401509,434.78469519481325,40.431137494661165,174.68170976921857,6
15F,NHS WEST YORKSHIRE ICB,2023.0,Jul,6570.0,6770.0,32975.0,2735.0,12580.0,393812.0,51989.92238370228,1638.2729265514865,83.3516,129842.0,15.577625384515715,7.14794,3.04983,2.09197,13.83183,8.09259,0.9836,14.27839,,78.82272205932459,4724.70834393101,623.7423442825606,19.654966749906258,81.22219609461605,395.6132815686801,32.81280743261077,150.92691681983308,7
15F,NHS WEST YORKSHIRE ICB,2023.0,Aug,6520.0,7130.0,33015.0,2750.0,12845.0,402442.0,46894.931446678616,1363.1238526006205,83.3516,129842.0,15.577625384515715,7.14794,3.04983,2.09197,13.83183,8.09259,0.9836,14.27839,,78.22285355050172,4828.245648553837,562.6158519653925,16.353901456008288,85.54124935814069,396.09317637573844,32.99276798525763,154.10621991659428,8
15F,NHS WEST YORKSHIRE ICB,2023.0,Sep,6380.0,7090.0,32570.0,2585.0,12710.0,426520.0,48468.51909781734,1319.2640804914802,83.3516,129842.0,15.577625384515715,7.14794,3.04983,2.09197,13.83183,8.09259,0.9836,14.27839,,76.54322172579771,5117.118327662576,581.4947655212059,15.827699534159873,85.0613545510824,390.7543466472149,31.01320190614217,152.48657494277253,9
15F,NHS WEST YORKSHIRE ICB,2023.0,Oct,6820.0,7450.0,35275.0,2885.0,13580.0,494655.0,51459.81866324648,1210.7190329695788,83.3516,129842.0,15.577625384515715,7.14794,3.04983,2.09197,13.83183,8.09259,0.9836,14.27839,,81.82206460343892,5934.559144635496,617.382493716335,14.525444418218472,89.38040781460704,423.20723297453196,34.612412959079364,162.9242869962904,10
15F,NHS WEST YORKSHIRE ICB,2023.0,Nov,6625.0,7755.0,36300.0,3030.0,14765.0,438590.0,49730.98635111713,1156.762047137471,83.3516,129842.0,15.577625384515715,7.14794,3.04983,2.09197,13.83183,8.09259,0.9836,14.27839,,79.48257741902974,5261.926585692416,596.6410524946987,13.87810248558481,93.03960571842651,435.5045374054007,36.35203163466568,177.14117065539233,11
15F,NHS WEST YORKSHIRE ICB,2023.0,Dec,6725.0,6575.0,29145.0,2525.0,10555.0,365506.0,59553.36653806267,1518.6840515200895,83.3516,129842.0,15.577625384515715,7.14794,3.04983,2.09197,13.83183,8.09259,0.9836,14.27839,,80.68231443667548,4385.110783716209,714.4837836113844,18.220214747168495,78.88270891020687,349.66335379284857,30.293359695554734,126.63224221250701,12
15F,NHS WEST YORKSHIRE ICB,2024.0,Jan,6580.0,7585.0,35750.0,2660.0,13335.0,452863.0,55888.18573242173,1393.108196637868,84.5189,131845.0,15.599469467775847,7.13028,2.99801,2.08061,13.83183,8.30183,1.04129,14.69721,,77.85240934276239,5358.126998813283,661.2507466663874,16.482800848542375,89.74324086091987,422.9823151981391,31.472250585372027,157.77536148719398,1
15F,NHS WEST YORKSHIRE ICB,2024.0,Feb,6330.0,7075.0,33745.0,2470.0,12720.0,419947.0,51649.07516404205,1553.8027842609465,84.5189,131845.0,15.599469467775847,7.13028,2.99801,2.08061,13.83183,8.30183,1.04129,14.69721,,74.8944910546635,4968.675645329033,611.0949759644535,18.384086686657618,83.70908755319816,399.2598105275861,29.224232686416883,150.49888249847075,2
15F,NHS WEST YORKSHIRE ICB,2024.0,Mar,6745.0,7130.0,32380.0,2185.0,11935.0,409356.0,57823.79632625168,3144.6159361437435,84.5189,131845.0,15.599469467775847,7.13028,2.99801,2.08061,13.83183,8.30183,1.04129,14.69721,,79.80463541290764,4843.366394972012,684.1522585628975,37.20606794626697,84.35982957657991,383.10957667456626,25.852205837984165,141.21101907384028,3
15F,NHS WEST YORKSHIRE ICB,2024.0,Apr,6565.0,8475.0,38725.0,2650.0,14710.0,422070.0,28629.100995143493,1498.4453967923664,84.5189,131845.0,15.599469467775847,7.13028,2.99801,2.08061,13.83183,8.30183,1.04129,14.69721,,77.67493424547645,4993.794287431569,338.7301656214585,17.729116171558864,100.27342996655186,458.18154282651574,31.353933853848073,174.0439120717378,4
15F,NHS WEST YORKSHIRE ICB,2024.0,May,6705.0,8750.0,40290.0,2645.0,15605.0,418754.0,30107.934060375563,1816.5131287904082,84.5189,131845.0,15.599469467775847,7.13028,2.99801,2.08061,13.83183,8.30183,1.04129,14.69721,,79.33136848681183,4954.560459258225,356.22723509623955,21.492389616883422,103.52714008346062,476.69811131001467,31.294775488086096,184.63325954313177,5
15F,NHS WEST YORKSHIRE ICB,2024.0,Jun,6270.0,8285.0,37340.0,2375.0,14240.0,391832.0,26991.471309858694,1606.3132203739997,84.5189,131845.0,15.599469467775847,7.13028,2.99801,2.08061,13.83183,8.30183,1.04129,14.69721,,74.18459066551978,4636.028154649433,319.3542664405085,19.005373003837008,98.02541206759672,441.794675510448,28.100223736939313,168.4830256901119,6
15F,NHS WEST YORKSHIRE ICB,2024.0,Jul,6350.0,9065.0,41415.0,2630.0,15685.0,443303.0,26614.72474714396,1472.0320147716438,84.5189,131845.0,15.599469467775847,7.13028,2.99801,2.08061,13.83183,8.30183,1.04129,14.69721,,75.13112451771143,5245.016203476382,314.8967242491793,17.416601668640315,107.2541171264652,490.00874360645963,31.117300390800164,185.5797933953234,7
15F,NHS WEST YORKSHIRE ICB,2024.0,Aug,6290.0,8475.0,36895.0,2450.0,13430.0,387448.0,25043.04943492887,1539.5680274833117,84.5189,131845.0,15.599469467775847,7.13028,2.99801,2.08061,13.83183,8.30183,1.04129,14.69721,,74.42122412856769,4584.158099549331,296.3011756533612,18.215665697060796,100.27342996655186,436.52958095763194,28.987599223368974,158.89937043667155,8
15F,NHS WEST YORKSHIRE ICB,2024.0,Sep,6110.0,8485.0,40125.0,2640.0,14780.0,412771.0,24843.604676077786,660.0182225896712,84.5189,131845.0,15.599469467775847,7.13028,2.99801,2.08061,13.83183,8.30183,1.04129,14.69721,,72.29152296113651,4883.771558787443,293.9414104546768,7.809119884306009,100.3917466980758,474.74588523986944,31.23561712232412,174.87212919240548,9
15F,NHS WEST YORKSHIRE ICB,2024.0,Oct,6760.0,9320.0,44140.0,2780.0,17045.0,535088.0,27040.02764686685,383.2312852467705,84.5189,131845.0,15.599469467775847,7.13028,2.99801,2.08061,13.83183,8.30183,1.04129,14.69721,,79.98211051019358,6330.986323769003,319.9287691494666,4.534267308812236,110.27119378032606,522.2500529467374,32.89205136365949,201.6708688825813,10
15F,NHS WEST YORKSHIRE ICB,2024.0,Nov,6250.0,8710.0,41230.0,2580.0,15345.0,445103.0,27529.861443981685,300.5115319722922,84.5189,131845.0,15.599469467775847,7.13028,2.99801,2.08061,13.83183,8.30183,1.04129,14.69721,,73.94795720247187,5266.313215150694,325.7243225359261,3.5555542248218113,103.0538731573648,487.81988407326645,30.52571673318039,181.55702452350894,11
15F,NHS WEST YORKSHIRE ICB,2024.0,Dec,6555.0,7910.0,36075.0,2245.0,13385.0,402192.0,31424.490898342592,265.2409679565968,84.5189,131845.0,15.599469467775847,7.13028,2.99801,2.08061,13.83183,8.30183,1.04129,14.69721,,77.5566175139525,4758.604288508251,371.80430528961676,3.1382444394874613,93.5885346354484,426.82760897266763,26.562106227127895,158.36694514481377,12
15M,NHS DERBY AND DERBYSHIRE ICB,2022.0,Apr,12850.0,12275.0,31095.0,2335.0,13835.0,,,,106.7999,222911.0,20.871836022318373,7.257,3.5339,2.21128,14.32263,7.82613,1.21936,15.76353,,120.3184647176636,,,,114.93456454547243,291.15195800745136,21.863316351419805,129.54131979524325,4
15M,NHS DERBY AND DERBYSHIRE ICB,2022.0,May,13535.0,14345.0,36750.0,2695.0,16620.0,,,,106.7999,222911.0,20.871836022318373,7.257,3.5339,2.21128,14.32263,7.82613,1.21936,15.76353,,126.73232840105656,,,,134.31660516536064,344.1014457878706,25.234106024443843,155.6181232379431,5
15M,NHS DERBY AND DERBYSHIRE ICB,2022.0,Jun,13360.0,13810.0,34490.0,2645.0,15955.0,495201.0,,,106.7999,222911.0,20.871836022318373,7.257,3.5339,2.21128,14.32263,7.82613,1.21936,15.76353,,125.09375008778099,4636.717824642158,,,129.30723717906105,322.94037728499745,24.765940792079395,149.39152564749594,6
15M,NHS DERBY AND DERBYSHIRE ICB,2022.0,Jul,13760.0,14270.0,34510.0,2715.0,15980.0,513401.0,,,106.7999,222911.0,20.871836022318373,7.257,3.5339,2.21128,14.32263,7.82613,1.21936,15.76353,,128.83907194669658,4807.129969222818,,,133.61435731681397,323.12764337794323,25.421372117389623,149.62560826367815,7
15M,NHS DERBY AND DERBYSHIRE ICB,2022.0,Aug,13710.0,14505.0,35960.0,2775.0,16770.0,522404.0,,,106.7999,222911.0,20.871836022318373,7.257,3.5339,2.21128,14.32263,7.82613,1.21936,15.76353,,128.37090671433214,4891.42780096236,,,135.81473390892688,336.7044351165123,25.983170396226964,157.02261893503646,8
15M,NHS DERBY AND DERBYSHIRE ICB,2022.0,Sep,13515.0,14660.0,36895.0,2965.0,17360.0,559432.0,,,106.7999,222911.0,20.871836022318373,7.257,3.5339,2.21128,14.32263,7.82613,1.21936,15.76353,,126.54506230811079,5238.132245442178,,,137.2660461292567,345.4591249617275,27.762198279211873,162.54696867693698,9
15M,NHS DERBY AND DERBYSHIRE ICB,2022.0,Oct,13940.0,14970.0,37090.0,3065.0,17070.0,645236.0,,,106.7999,222911.0,20.871836022318373,7.257,3.5339,2.21128,14.32263,7.82613,1.21936,15.76353,,130.5244667832086,6041.541237398163,,,140.16867056991626,347.28496936794886,28.698528743940773,159.83161032922317,10
15M,NHS DERBY AND DERBYSHIRE ICB,2022.0,Nov,14180.0,16210.0,40625.0,3250.0,19175.0,617991.0,,,106.7999,222911.0,20.871836022318373,7.257,3.5339,2.21128,14.32263,7.82613,1.21936,15.76353,,132.77165989855797,5786.438002282774,,,151.77916833255463,380.38425129611545,30.43074010368924,179.5413666117665,11
15M,NHS DERBY AND DERBYSHIRE ICB,2022.0,Nov,14180.0,16210.0,40625.0,3250.0,19175.0,617991.0,,,106.7999,222911.0,20.871836022318373,7.257,3.5339,2.21128,14.32263,7.82613,1.21936,15.76353,,132.77165989855797,5786.438002282774,,,151.77916833255463,380.38425129611545,30.43074010368924,179.5413666117665,11
15M,NHS DERBY AND DERBYSHIRE ICB,2022.0,Dec,14005.0,13855.0,33085.0,2955.0,15920.0,531156.0,,,106.7999,222911.0,20.871836022318373,7.257,3.5339,2.21128,14.32263,7.82613,1.21936,15.76353,,131.13308158528238,4973.375443235434,,,129.72858588818903,309.78493425555644,27.668565232738985,149.06380998484082,12
15M,NHS DERBY AND DERBYSHIRE ICB,2023.0,Jan,14350.0,15210.0,37500.0,2885.0,17330.0,583123.0,,,108.3536,226411.0,20.895567844538622,7.39166,3.48189,2.18571,14.91689,8.00833,1.24521,16.28151,,132.43676259948907,5381.667060439155,,,140.37373931276858,346.089100869745,26.625788160245715,159.93930981527149,1
15M,NHS DERBY AND DERBYSHIRE ICB,2023.0,Feb,12915.0,14775.0,37050.0,2675.0,17435.0,536546.0,,,108.3536,226411.0,20.895567844538622,7.39166,3.48189,2.18571,14.91689,8.00833,1.24521,16.28151,,119.19308633954017,4951.805939073552,,,136.35910574267953,341.93603165930807,24.687689195375143,160.90835929770677,2
15M,NHS DERBY AND DERBYSHIRE ICB,2023.0,Mar,14780.0,16265.0,38205.0,3055.0,17415.0,614968.0,,,108.3536,226411.0,20.895567844538622,7.39166,3.48189,2.18571,14.91689,8.00833,1.24521,16.28151,,136.4052509561288,5675.565924897742,,,150.11037935057072,352.5955759660962,28.19472541752189,160.72377844390957,3
15M,NHS DERBY AND DERBYSHIRE ICB,2023.0,Apr,13880.0,13740.0,32140.0,2375.0,14495.0,471753.0,93424.0,74440.0,108.3536,226411.0,20.895567844538622,7.39166,3.48189,2.18571,14.91689,8.00833,1.24521,16.28151,,128.09911253525493,4353.828576069462,862.2140842574681,687.0099378331685,126.80704655867456,296.6214320520961,21.91897638841718,133.77497378951875,4
