,ccg,month,year,ae_attendances_attendances,population,gp_appt_available,amb_sys_made,amb_sys_answered,111_111_offered,111_111_answered,People,Lives,Places
962,06N,Oct,2019,232.4771441010013,59.567,4770.611244481004,245.47688257917727,164.75137597790058,258.6138804273542,242.39578003138874,107.46,105.88,100.16
963,06N,Nov,2019,233.6659857339004,59.567,4323.618782211627,246.18016629683643,163.45063179790404,286.2679309172456,270.3846668979041,107.46,105.88,100.16
964,06N,Dec,2019,240.63159304778807,59.567,3814.22599761613,264.36633365411006,174.22476198034994,353.0291530871914,313.6901716079358,107.46,105.88,100.16
965,06Q,Jan,2019,224.8773224050623,39.3065,4461.552160584128,242.94373840491284,150.84002720539522,647.1796333106295,594.8103306876468,103.5,105.93333333333334,100.4
966,06Q,Feb,2019,209.98662618284965,39.3065,4004.579395265414,217.0875896879647,139.06498539969775,623.7055364812832,558.8954837992243,103.5,105.93333333333334,100.4
967,06Q,Mar,2019,239.26239226998425,39.3065,4189.8922570058385,234.61015704832485,151.80125510790114,614.3054725399979,569.8940798710054,103.5,105.93333333333334,100.4
968,06Q,Apr,2019,229.7818980707826,39.3065,3932.3012733262944,229.81724544271052,148.7985202381464,623.6360350843051,585.5666448895622,103.5,105.93333333333334,100.4
969,06Q,May,2019,236.81010443712407,39.3065,4080.877208604175,233.88041751683528,150.8995527865137,602.0906020211006,560.2681363895414,103.5,105.93333333333334,100.4
970,06Q,Jun,2019,229.0993024884401,39.3065,3843.2065943291823,231.62065008548535,151.39780394698695,572.9000152903072,529.5137682267414,103.5,105.93333333333334,100.4
971,06Q,Jul,2019,247.3776953045008,39.3065,4344.930227824914,253.77518951732466,167.29333875677517,594.8798320846248,536.7940395601951,103.5,105.93333333333334,100.4
972,06Q,Aug,2019,227.65826737016144,39.3065,3774.4902242631624,229.6011896297619,149.77738534987262,581.8483201512349,536.3944065275712,103.5,105.93333333333334,100.4
973,06Q,Sep,2019,239.61633072008772,39.3065,4296.948341877298,228.70830591298463,149.97359930244838,545.0473304513421,498.13388749113847,103.5,105.93333333333334,100.4
974,06Q,Oct,2019,241.6388361492508,39.3065,5167.262412069251,245.4768825791773,164.75137597790058,590.9703785046079,542.4931541123976,103.5,105.93333333333334,100.4
975,06Q,Nov,2019,233.09375071103705,39.3065,4355.081220663249,246.18016629683643,163.45063179790404,656.8055767920935,601.9515992271444,103.5,105.93333333333334,100.4
976,06Q,Dec,2019,233.49825179686965,39.3065,3909.1498861511454,264.36633365411006,174.22476198034994,803.4361490665962,729.1217803477849,103.5,105.93333333333334,100.4
977,06T,Jan,2019,747.0579298577755,33.8326,5105.194398302229,242.94373840491284,150.84002720539522,528.9967206664758,504.8803578987675,94.9,101.15,97.55
978,06T,Feb,2019,685.703934836214,33.8326,4591.93204187677,217.0875896879647,139.06498539969775,489.79226203754286,455.7167021181298,94.9,101.15,97.55
979,06T,Mar,2019,755.9980834180602,33.8326,4925.426955067006,234.61015704832485,151.80125510790114,500.45404805356543,483.697303639586,94.9,101.15,97.55
980,06T,Apr,2019,740.3966389697202,33.8326,4738.683991180104,229.8172454427105,148.7985202381464,511.9940701499852,496.5898092998175,94.9,101.15,97.55
981,06T,May,2019,756.2025967347988,33.8326,4904.027476457618,233.88041751683525,150.8995527865137,511.3441754504912,477.04027415017487,94.9,101.15,97.55
982,06T,Jun,2019,731.193539716486,33.8326,4541.536860897478,231.62065008548535,151.39780394698695,465.4826873321472,434.287741756437,94.9,101.15,97.55
983,06T,Jul,2019,784.8052448900886,33.8326,5138.535022433984,253.7751895173247,167.29333875677517,487.4561540636862,444.6333627835166,94.9,101.15,97.55
984,06T,Aug,2019,747.7883345604132,33.8326,4578.217458900587,229.6011896297619,149.77738534987262,498.57462284151524,468.8551138808726,94.9,101.15,97.55
985,06T,Sep,2019,715.7381762086736,33.8326,5086.1003883828025,228.7083059129846,149.97359930244838,449.83252037946824,422.90580215448875,94.9,101.15,97.55
986,06T,Oct,2019,693.3001437436454,33.8326,5657.383706838966,245.4768825791773,164.75137597790058,483.2581855993874,455.0492426970279,94.9,101.15,97.55
987,06T,Nov,2019,660.8117425703233,33.8326,4996.1575521833975,246.1801662968364,163.45063179790404,516.3325563871475,482.5907261782854,94.9,101.15,97.55
